scene_id,image_id,image_path,component_instance_mask_path,defect_semantic_mask_path,component_yolo_path,defect_yolo_path,domain,split,task_type,training_use,evaluation_eligible,classification_eligible,lighting_profile,background_asset_id,scene_seed,attempt,instance_count,distinct_class_count,component_status_labels,source_parent_ids,composition_family_id,width,height,image_sha256,component_mask_sha256,defect_mask_sha256,component_yolo_sha256,defect_yolo_sha256,background_mean_luma,background_std_luma,background_p99_luma,component_mean_luma,component_background_luma_delta,component_background_luma_ratio,component_light_spill_p99,component_light_spill_max,background_luma_reference,config_sha256,generator_version,qc_gate_version,qc_status,human_verified,background_params_json,sensor_params_json,shadow_params_json
syn-v4-conv-0041,42,synthetic/v4_conveyor/images/train/syn-v4-conv-0041.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0041.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0041.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0041.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0041.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,warm_component_spot,IMGGEN-CONVEYOR-BLACK-V1,1677135886,0,5,5,body_crack|body_chip|contamination|lead_breakage|discoloration,syn-v2-700-body_crack-0096|syn-v2-700-body_chip-0018|syn-v2-700-contamination-0035|syn-v2-700-lead_breakage-0051|syn-v2-700-discoloration-0023,syn-v4-conv-0041,1280,720,d416ed64919fbfec38d0f55906f1b58b88dbb955d5b4e930be0aa9f577de81e2,b26632665dfbb59a7b5e526526a45e0e9984426cefc1ae300ffd98986409d9dc,c6d35d5199904884feb73a759e4fbe06a2c7a654bedca5ddc17afd1130c36b6d,a4f9cfd7731e112b922e87eaa4a03c5bc9e0f995584521a376becd4baa4f4b52,e941473a76088cff605972f382353046c4c8e4f1e64e4ea27cb4bac92af92975,28.815582,3.224963,38.000000,144.671051,115.855469,5.020584,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.81585537,""contrast"":0.97390058,""crop_x"":0,""crop_y"":367,""noise_seed"":718401023,""noise_sigma"":0.79384177,""orientation_degrees"":90,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.006960815080936377,""jpeg_quality"":96,""noise_seed"":2127526548,""noise_sigma"":0.7129339333775488}","{""blur_radius_px"":5.1863926648476895,""instances"":[{""instance_index"":1,""offset_x_px"":-1,""offset_y_px"":10,""opacity"":0.20641089},{""instance_index"":2,""offset_x_px"":3,""offset_y_px"":8,""opacity"":0.21424368},{""instance_index"":3,""offset_x_px"":5,""offset_y_px"":6,""opacity"":0.24301035},{""instance_index"":4,""offset_x_px"":5,""offset_y_px"":10,""opacity"":0.25136462},{""instance_index"":5,""offset_x_px"":4,""offset_y_px"":6,""opacity"":0.20854328}]}"
syn-v4-conv-0042,43,synthetic/v4_conveyor/images/train/syn-v4-conv-0042.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0042.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0042.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0042.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0042.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,cool_component_spot,IMGGEN-CONVEYOR-BLACK-V1,2744127207,0,5,5,scratch|normal_proxy|surface_spot|contamination|discoloration,syn-v2-700-scratch-0023|syn-v2-700-lead_breakage-0060|syn-v2-700-surface_spot-0037|syn-v2-700-contamination-0062|syn-v2-700-discoloration-0082,syn-v4-conv-0042,1280,720,fcbada6edb7709fc2bdca28e323f1e6a24a171919b1ec9f43fd0253f80f7cfc4,cdc8a618193474de2d222428eb2bcc66cb43a7221309063aea372f6fb69a9960,c8d1966af669290cb12d96c3499fd69e1102f28dde5c087fd3b7642aa0872249,6954337573a4c9403d0a3d05ad0b9b2f0aa62a61f422dace28f5993d1ba7c2fd,89bd8039d12a14509c8a02a5aeacb12d7f38b19958d50a40d1dbff862c066944,33.177639,3.963905,44.144402,130.980621,97.802982,3.947858,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.94588909,""contrast"":1.03192335,""crop_x"":0,""crop_y"":301,""noise_seed"":94471143,""noise_sigma"":0.05878384,""orientation_degrees"":0,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.20948686122792728,""jpeg_quality"":96,""noise_seed"":3795733491,""noise_sigma"":0.680770724496885}","{""blur_radius_px"":8.532516917787213,""instances"":[{""instance_index"":1,""offset_x_px"":1,""offset_y_px"":9,""opacity"":0.28151154},{""instance_index"":2,""offset_x_px"":1,""offset_y_px"":9,""opacity"":0.24924532},{""instance_index"":3,""offset_x_px"":-1,""offset_y_px"":8,""opacity"":0.3005365},{""instance_index"":4,""offset_x_px"":-2,""offset_y_px"":9,""opacity"":0.26993275},{""instance_index"":5,""offset_x_px"":-1,""offset_y_px"":7,""opacity"":0.29357833}]}"
syn-v4-conv-0043,44,synthetic/v4_conveyor/images/train/syn-v4-conv-0043.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0043.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0043.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0043.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0043.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,side_component_spot,IMGGEN-CONVEYOR-BLACK-V1,1129586038,0,5,5,surface_spot|scratch|body_crack|normal_proxy|discoloration,syn-v2-700-surface_spot-0021|syn-v2-700-scratch-0005|syn-v2-700-body_crack-0044|syn-v2-700-scratch-0076|syn-v2-700-discoloration-0072,syn-v4-conv-0043,1280,720,4eefb1955ba5204f412c09e6cf42a47fee7be946fd64fa4b7b83511f0090ce14,7024a13a9e00add48d1a2656eeb4ed8b34f222954277a3a0e02221eb6a3786f7,479bc946814a26862bc51a9685ca732252e2058b73e79ce4fc8674244a24efee,7bc003998fad0184e884024796dc7789905b86ed05c6096843f4b960ae571561,1697f0489ae8f4f4b599e63150b6f11adeacbeb8ca8c3e024cd7db0b586f9010,32.341835,3.491094,42.144398,139.163025,106.821190,4.302880,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.88938137,""contrast"":0.96308194,""crop_x"":0,""crop_y"":34,""noise_seed"":3694876983,""noise_sigma"":0.98718106,""orientation_degrees"":0,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.2137018760123296,""jpeg_quality"":96,""noise_seed"":1305280275,""noise_sigma"":0.6805357220977974}","{""blur_radius_px"":6.601666347100211,""instances"":[{""instance_index"":1,""offset_x_px"":0,""offset_y_px"":8,""opacity"":0.27212617},{""instance_index"":2,""offset_x_px"":1,""offset_y_px"":7,""opacity"":0.26176616},{""instance_index"":3,""offset_x_px"":2,""offset_y_px"":8,""opacity"":0.27784404},{""instance_index"":4,""offset_x_px"":5,""offset_y_px"":5,""opacity"":0.25860095},{""instance_index"":5,""offset_x_px"":5,""offset_y_px"":5,""opacity"":0.22986025}]}"
syn-v4-conv-0044,45,synthetic/v4_conveyor/images/train/syn-v4-conv-0044.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0044.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0044.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0044.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0044.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,neutral_component_spot,IMGGEN-CONVEYOR-BLACK-V1,1921487745,0,5,5,surface_spot|discoloration|normal_proxy|body_crack|scratch,syn-v2-700-surface_spot-0049|syn-v2-700-discoloration-0027|syn-v2-700-body_crack-0036|syn-v2-700-body_crack-0089|syn-v2-700-scratch-0097,syn-v4-conv-0044,1280,720,e0382914721b5c72a5e62419c414e41e320a81c048491b058941ab80efe57483,e62762a1308f05e5eaa77bbb6d9ed0804c03aaf8ff7e3050d90de9b73ead0e21,a50b3133f799557109be58f2b684ffcb4f9e8a00b993d129050d3a214701cba8,0124a21e871b39ed4e0e2e45f8d0aa5ed6467b5adda930c0f5b90c11b58f1f61,d3f13cc3e80f3ef1e67a2051d77e58303c39fd523795edb087eecbc3231eac6d,32.058735,2.910427,41.000000,137.622131,105.563396,4.292812,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.94142428,""contrast"":0.95338622,""crop_x"":0,""crop_y"":17,""noise_seed"":3036085350,""noise_sigma"":0.04400419,""orientation_degrees"":180,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.28509880914413693,""jpeg_quality"":94,""noise_seed"":4020591935,""noise_sigma"":0.575717796356557}","{""blur_radius_px"":5.815652801798142,""instances"":[{""instance_index"":1,""offset_x_px"":1,""offset_y_px"":9,""opacity"":0.24124013},{""instance_index"":2,""offset_x_px"":3,""offset_y_px"":7,""opacity"":0.2373994},{""instance_index"":3,""offset_x_px"":5,""offset_y_px"":6,""opacity"":0.26960751},{""instance_index"":4,""offset_x_px"":2,""offset_y_px"":8,""opacity"":0.23471615},{""instance_index"":5,""offset_x_px"":4,""offset_y_px"":6,""opacity"":0.20098786}]}"
syn-v4-conv-0045,46,synthetic/v4_conveyor/images/train/syn-v4-conv-0045.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0045.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0045.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0045.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0045.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,warm_component_spot,IMGGEN-CONVEYOR-BLACK-V1,3465444975,0,5,5,surface_spot|normal_proxy|lead_breakage|scratch|discoloration,syn-v2-700-surface_spot-0076|syn-v2-700-contamination-0007|syn-v2-700-lead_breakage-0014|syn-v2-700-scratch-0094|syn-v2-700-discoloration-0039,syn-v4-conv-0045,1280,720,a169c3828f7f3def97253c5f9147a7c102810df83a6d4c40b7bc3d275fa12785,c7fdbe50a3005be49560cce6cf0105ad617d47bb0e7fde33bfd423cbf39a325d,95f69fa9424aebe5a22692a2ed682e60f8fc7ddfe486f0aa204284db3b349115,8610d4a22657647115ff75b4545d5d6c82a3ed95b7be96d3ec20919e545cf3a9,0cc0dc549ad7523da7990d692854e3f374064adf7f8d62f23ba6d4d96337a527,30.076071,4.088885,41.000000,141.337738,111.261667,4.699342,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.8551762,""contrast"":1.02373715,""crop_x"":0,""crop_y"":244,""noise_seed"":3973510554,""noise_sigma"":0.05325478,""orientation_degrees"":90,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.31447517673182446,""jpeg_quality"":94,""noise_seed"":1102826911,""noise_sigma"":0.9060997479742994}","{""blur_radius_px"":5.528454773737797,""instances"":[{""instance_index"":1,""offset_x_px"":3,""offset_y_px"":5,""opacity"":0.30277521},{""instance_index"":2,""offset_x_px"":2,""offset_y_px"":5,""opacity"":0.31513345},{""instance_index"":3,""offset_x_px"":-3,""offset_y_px"":5,""opacity"":0.28211145},{""instance_index"":4,""offset_x_px"":2,""offset_y_px"":8,""opacity"":0.26565346},{""instance_index"":5,""offset_x_px"":1,""offset_y_px"":8,""opacity"":0.30480314}]}"
syn-v4-conv-0046,47,synthetic/v4_conveyor/images/train/syn-v4-conv-0046.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0046.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0046.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0046.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0046.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,cool_component_spot,IMGGEN-CONVEYOR-BLACK-V1,3401825591,0,5,5,lead_breakage|discoloration|body_chip|normal_proxy|surface_spot,syn-v2-700-lead_breakage-0059|syn-v2-700-discoloration-0082|syn-v2-700-body_chip-0046|syn-v2-700-discoloration-0015|syn-v2-700-surface_spot-0027,syn-v4-conv-0046,1280,720,d0c46215d4c6f53967839a1c18ac2b5d91359ced394de6259373fa4ae7b67f97,8af29c8c1691888c04e8d623e63d902db76b0c05f1d1ab780ead7e71d6856eeb,3bf1a359249341d20e754c370bc69adb6be6207e9f8a52d6fd6cb21ffdf669fa,4c08ebad24acff29d5573565f01472ba014b692ed079a2306860f757cdca8c4c,b9dc0047198d9052be457f5191d3a2ab62e9d09451cd15db26c76c12bbe36b92,33.241600,4.256817,45.144398,142.128036,108.886436,4.275608,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.94308196,""contrast"":1.02644679,""crop_x"":0,""crop_y"":433,""noise_seed"":1869851347,""noise_sigma"":0.68341787,""orientation_degrees"":270,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.06474651806034157,""jpeg_quality"":93,""noise_seed"":950600306,""noise_sigma"":1.2337170314356865}","{""blur_radius_px"":8.735218938858257,""instances"":[{""instance_index"":1,""offset_x_px"":3,""offset_y_px"":5,""opacity"":0.20117046},{""instance_index"":2,""offset_x_px"":4,""offset_y_px"":9,""opacity"":0.30593784},{""instance_index"":3,""offset_x_px"":-3,""offset_y_px"":9,""opacity"":0.20742694},{""instance_index"":4,""offset_x_px"":2,""offset_y_px"":7,""opacity"":0.2217732},{""instance_index"":5,""offset_x_px"":-1,""offset_y_px"":9,""opacity"":0.21117306}]}"
syn-v4-conv-0047,48,synthetic/v4_conveyor/images/train/syn-v4-conv-0047.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0047.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0047.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0047.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0047.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,side_component_spot,IMGGEN-CONVEYOR-BLACK-V1,3993734200,0,5,5,normal_proxy|scratch|body_crack|contamination|discoloration,syn-v2-700-discoloration-0054|syn-v2-700-scratch-0007|syn-v2-700-body_crack-0034|syn-v2-700-contamination-0073|syn-v2-700-discoloration-0027,syn-v4-conv-0047,1280,720,a34c070143fa2494efd2e13011293ed920b154c54001ee2037483143c26d70a3,19a21415044a8935523698005d7de491995f499953dc26cba052d4f964072d34,ac122988958f68aea19647512d69abe3b6adcf5c66b78bccddf7f4ac05731752,84c0b8db9f0375722b83bcdc092e45ae0ae82b8d1bfc1acb222b35d649efa5db,7282b7eecb3b7c46704b41bb9dcbeaad729d727aacfc6db3e2bf28880c5aeac0,32.539528,3.439645,42.641800,133.681824,101.142296,4.108290,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.91671134,""contrast"":0.99864548,""crop_x"":0,""crop_y"":500,""noise_seed"":3428313059,""noise_sigma"":0.45232226,""orientation_degrees"":270,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.19448900297016333,""jpeg_quality"":93,""noise_seed"":4200054210,""noise_sigma"":1.237872251963306}","{""blur_radius_px"":5.040008485453884,""instances"":[{""instance_index"":1,""offset_x_px"":4,""offset_y_px"":10,""opacity"":0.21990519},{""instance_index"":2,""offset_x_px"":-2,""offset_y_px"":6,""opacity"":0.20731703},{""instance_index"":3,""offset_x_px"":3,""offset_y_px"":10,""opacity"":0.31226584},{""instance_index"":4,""offset_x_px"":-2,""offset_y_px"":7,""opacity"":0.19286182},{""instance_index"":5,""offset_x_px"":-3,""offset_y_px"":5,""opacity"":0.26873217}]}"
syn-v4-conv-0048,49,synthetic/v4_conveyor/images/train/syn-v4-conv-0048.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0048.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0048.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0048.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0048.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,neutral_component_spot,IMGGEN-CONVEYOR-BLACK-V1,2145965108,0,5,5,contamination|normal_proxy|lead_breakage|surface_spot|discoloration,syn-v2-700-contamination-0035|syn-v2-700-contamination-0073|syn-v2-700-lead_breakage-0020|syn-v2-700-surface_spot-0027|syn-v2-700-discoloration-0070,syn-v4-conv-0048,1280,720,537088b85629771c9178c75c82ca7ee6b59b3ccad96a91c66e207253ea89fa81,c04d9527163ed3a82d471fb4db20576bfecc4e09deca5807baa713a8be7a834d,d5a306863ea38e2981da3d7ccb79785c58b2eba03249aa7f95eefd7476c01e39,fab4f4bd8a04743534b365bc707d5492a2b449a1e4e42e3942694a2a638ec9aa,26447c2cd07cca6cda0d3ccf07a9aec7d1d14d1200338e6fc6d6d7584117c77a,25.872923,2.556882,33.000000,138.740417,112.867495,5.362379,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.75491865,""contrast"":0.95447952,""crop_x"":0,""crop_y"":381,""noise_seed"":6613764,""noise_sigma"":0.68482051,""orientation_degrees"":0,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.0378861736214756,""jpeg_quality"":92,""noise_seed"":3802865467,""noise_sigma"":1.2416433654841232}","{""blur_radius_px"":6.2446413897149196,""instances"":[{""instance_index"":1,""offset_x_px"":1,""offset_y_px"":6,""opacity"":0.19639917},{""instance_index"":2,""offset_x_px"":0,""offset_y_px"":9,""opacity"":0.28952318},{""instance_index"":3,""offset_x_px"":0,""offset_y_px"":8,""opacity"":0.26253758},{""instance_index"":4,""offset_x_px"":5,""offset_y_px"":9,""opacity"":0.24388336},{""instance_index"":5,""offset_x_px"":-2,""offset_y_px"":6,""opacity"":0.2442305}]}"
syn-v4-conv-0049,50,synthetic/v4_conveyor/images/train/syn-v4-conv-0049.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0049.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0049.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0049.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0049.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,warm_component_spot,IMGGEN-CONVEYOR-BLACK-V1,1288093287,0,5,5,scratch|lead_breakage|discoloration|contamination|body_chip,syn-v2-700-scratch-0079|syn-v2-700-lead_breakage-0068|syn-v2-700-discoloration-0089|syn-v2-700-contamination-0006|syn-v2-700-body_chip-0060,syn-v4-conv-0049,1280,720,2229164aa4caa5e362070c0e242c2e615f950e891f608931b74af2a9bd638987,d0af218b38610fdac5ec86ddbcc6940871eda44467faf06761d5f3edd3e1c092,963ab24909ee7b81f52e0c276cecfdf81105f3307b27f4746913a6494c1af92b,92def523540409b339d6cf5b134ce0da0ef107859dc0962758a1793ad8445ebf,a874814e4579dc5cfed9be29da293c1a30155b19456d0997f6e67aa07363fa97,29.767128,3.882361,40.000000,143.348984,113.581856,4.815681,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.84448018,""contrast"":1.03335233,""crop_x"":0,""crop_y"":548,""noise_seed"":2570874637,""noise_sigma"":0.97418974,""orientation_degrees"":270,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.2364164194737874,""jpeg_quality"":92,""noise_seed"":4020052531,""noise_sigma"":0.7245101549304811}","{""blur_radius_px"":6.577577922107412,""instances"":[{""instance_index"":1,""offset_x_px"":1,""offset_y_px"":7,""opacity"":0.2210775},{""instance_index"":2,""offset_x_px"":2,""offset_y_px"":7,""opacity"":0.2463941},{""instance_index"":3,""offset_x_px"":-2,""offset_y_px"":10,""opacity"":0.27913811},{""instance_index"":4,""offset_x_px"":5,""offset_y_px"":7,""opacity"":0.26907664},{""instance_index"":5,""offset_x_px"":3,""offset_y_px"":9,""opacity"":0.23151317}]}"
syn-v4-conv-0050,51,synthetic/v4_conveyor/images/train/syn-v4-conv-0050.jpg,synthetic/v4_conveyor/masks/component_visible_instances/train/syn-v4-conv-0050.png,synthetic/v4_conveyor/masks/defect_semantic/train/syn-v4-conv-0050.png,synthetic/v4_conveyor/labels/yolo_component_status/train/syn-v4-conv-0050.txt,synthetic/v4_conveyor/labels/yolo_defects/train/syn-v4-conv-0050.txt,synthetic_black_conveyor_multi_instance,train,multi_instance_detection_segmentation,TRAIN_ONLY_MULTI_SCENE_SYNTHETIC,NO,NO,cool_component_spot,IMGGEN-CONVEYOR-BLACK-V1,1093462438,0,5,5,surface_spot|scratch|contamination|lead_breakage|discoloration,syn-v2-700-surface_spot-0064|syn-v2-700-scratch-0001|syn-v2-700-contamination-0073|syn-v2-700-lead_breakage-0068|syn-v2-700-discoloration-0024,syn-v4-conv-0050,1280,720,9915bc90c88b69e434f13a0472c97d39b0e4a97e110a7399cf1d6d9d424535c3,97465d17e0f0b2770faf835dec11b3e81de3eafe4cd5dc52c9324cf60ea1437e,ee472127ee13dd3dff27ba86e38f7df2eaf5c765f9fc2b5fa388d54e9b7da25f,ef0c2432a32e53633f57fc452d9b052073bfbc9e58f0ed8af393c71688a577c8,1bc593137484a006fa90068f74e4a9476e487db13e66f93e7907e504aca50abd,26.133970,3.758224,36.000000,131.659927,105.525957,5.037885,0.000000,0.000000,SHADOWLESS_SAME_SENSOR_JPEG,fa5adb968da368a28b85a711cd7b3d0aab6829453361eb686e915af6797cf717,4.0.0,multi-instance-paired-clean-1024-v1,AUTO_PASS_MULTI_INSTANCE_PAIRED_CLEAN_1024,NO,"{""brightness"":0.75451341,""contrast"":1.02895855,""crop_x"":0,""crop_y"":178,""noise_seed"":3093800791,""noise_sigma"":0.18817523,""orientation_degrees"":270,""resized_height"":1280,""resized_width"":1280}","{""blur_radius_px"":0.015714107185656905,""jpeg_quality"":96,""noise_seed"":613843449,""noise_sigma"":1.2650099625761353}","{""blur_radius_px"":8.310481142661285,""instances"":[{""instance_index"":1,""offset_x_px"":-3,""offset_y_px"":8,""opacity"":0.18634763},{""instance_index"":2,""offset_x_px"":-2,""offset_y_px"":7,""opacity"":0.18939056},{""instance_index"":3,""offset_x_px"":0,""offset_y_px"":6,""opacity"":0.21205548},{""instance_index"":4,""offset_x_px"":-3,""offset_y_px"":5,""opacity"":0.2714065},{""instance_index"":5,""offset_x_px"":-3,""offset_y_px"":10,""opacity"":0.24422047}]}"
