sample_id,image_path,true_class,severity,predicted_class,correct,confidence,probability_scratch,probability_surface_spot,probability_discoloration,probability_contamination,probability_lead_breakage,probability_body_chip,probability_body_crack
syn-v2-700-body_crack-0002,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0002.jpg,body_crack,mild,body_crack,YES,0.999264955521,0.000049296051,0.000087710718,0.000030245456,0.000079366298,0.000060098810,0.000428421112,0.999264955521
syn-v2-700-body_crack-0004,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0004.jpg,body_crack,mild,body_crack,YES,0.988453249137,0.000597421866,0.000274261613,0.000248861591,0.001621728453,0.000473079568,0.008331428515,0.988453249137
syn-v2-700-body_crack-0064,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0064.jpg,body_crack,mild,body_crack,YES,0.998877346516,0.000050297485,0.000042966910,0.000021869924,0.000529381209,0.000406039767,0.000072091926,0.998877346516
syn-v2-700-body_crack-0011,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0011.jpg,body_crack,mild,body_crack,YES,0.997705916564,0.000833408155,0.000184700770,0.000064118950,0.000533304100,0.000222924706,0.000455640053,0.997705916564
syn-v2-700-body_crack-0088,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0088.jpg,body_crack,mild,body_crack,YES,0.999784310659,0.000127484438,0.000009419964,0.000009585838,0.000033833984,0.000030644260,0.000004681292,0.999784310659
syn-v2-700-body_crack-0053,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0053.jpg,body_crack,mild,body_crack,YES,0.927864889304,0.003333624220,0.003652622923,0.006783106287,0.011216907452,0.029643160601,0.017505735780,0.927864889304
syn-v2-700-body_crack-0086,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0086.jpg,body_crack,mild,body_crack,YES,0.999974767367,0.000004190815,0.000005404303,0.000001420023,0.000008213747,0.000003554914,0.000002437620,0.999974767367
syn-v2-700-body_crack-0015,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0015.jpg,body_crack,mild,body_crack,YES,0.999840716521,0.000030795936,0.000019934204,0.000014268570,0.000042702838,0.000027458897,0.000024096467,0.999840716521
syn-v2-700-body_crack-0017,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0017.jpg,body_crack,mild,body_chip,NO,0.858654240767,0.011990624092,0.014046850847,0.002623032740,0.004863451351,0.077730253339,0.858654240767,0.030091499910
syn-v2-700-body_crack-0045,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0045.jpg,body_crack,mild,body_crack,YES,0.999938050906,0.000045815672,0.000002438352,0.000000406672,0.000008014062,0.000004653912,0.000000590781,0.999938050906
syn-v2-700-body_crack-0083,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0083.jpg,body_crack,mild,body_crack,YES,0.999980131785,0.000001108482,0.000000221522,0.000000165172,0.000016708947,0.000000475791,0.000001194349,0.999980131785
syn-v2-700-body_crack-0012,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0012.jpg,body_crack,mild,body_crack,YES,0.999749978383,0.000053507053,0.000010131464,0.000002220314,0.000087416231,0.000081819336,0.000014970294,0.999749978383
syn-v2-700-body_crack-0029,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0029.jpg,body_crack,mild,body_crack,YES,0.999709884326,0.000044186716,0.000026512304,0.000007447790,0.000154311839,0.000025458768,0.000032257911,0.999709884326
syn-v2-700-body_crack-0023,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0023.jpg,body_crack,mild,body_crack,YES,0.999353488286,0.000056225377,0.000035141991,0.000042965515,0.000301223872,0.000130394318,0.000080508801,0.999353488286
syn-v2-700-body_crack-0098,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0098.jpg,body_crack,mild,body_chip,NO,0.441528121630,0.065837863833,0.006433928308,0.039427595834,0.058896495029,0.017455810526,0.441528121630,0.370420197646
syn-v2-700-body_crack-0071,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0071.jpg,body_crack,mild,body_crack,YES,0.999942859014,0.000023299786,0.000004060198,0.000001240297,0.000017643297,0.000006389948,0.000004512720,0.999942859014
syn-v2-700-body_crack-0058,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0058.jpg,body_crack,mild,body_crack,YES,0.995192646980,0.000139597854,0.000045590446,0.000164389324,0.003250770892,0.000081799343,0.001125174322,0.995192646980
syn-v2-700-body_crack-0056,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0056.jpg,body_crack,mild,body_crack,YES,0.999988277753,0.000001130813,0.000001136398,0.000000221502,0.000007278135,0.000001308239,0.000000630678,0.999988277753
syn-v2-700-body_crack-0074,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0074.jpg,body_crack,mild,body_crack,YES,0.999973654747,0.000014882252,0.000001495504,0.000000438129,0.000004173303,0.000004140303,0.000001185147,0.999973654747
syn-v2-700-body_crack-0016,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0016.jpg,body_crack,mild,body_chip,NO,0.494570702314,0.004103339355,0.005519400506,0.020535103977,0.022446776430,0.074565755824,0.494570702314,0.378258958459
syn-v2-700-body_crack-0049,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0049.jpg,body_crack,mild,body_crack,YES,0.997164448102,0.000296142520,0.000154293130,0.000132142147,0.000985114370,0.001138445111,0.000129418925,0.997164448102
syn-v2-700-body_crack-0005,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0005.jpg,body_crack,mild,body_crack,YES,0.998266160488,0.000044761012,0.000053129512,0.000011014986,0.000440520599,0.001010213942,0.000174223736,0.998266160488
syn-v2-700-body_crack-0068,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0068.jpg,body_crack,mild,body_crack,YES,0.997496386369,0.000290392850,0.000103418241,0.000019466452,0.000740382064,0.000933877115,0.000416074501,0.997496386369
syn-v2-700-body_crack-0038,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0038.jpg,body_crack,moderate,body_crack,YES,0.996058066686,0.000729131231,0.000428300817,0.000118462628,0.000466044876,0.001520790092,0.000679263884,0.996058066686
syn-v2-700-body_crack-0021,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0021.jpg,body_crack,moderate,body_crack,YES,0.999977231026,0.000004363566,0.000002373764,0.000001181127,0.000007395448,0.000002496677,0.000004920459,0.999977231026
syn-v2-700-body_crack-0040,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0040.jpg,body_crack,moderate,body_crack,YES,0.999451180299,0.000122106031,0.000096119186,0.000028289867,0.000179838758,0.000063385423,0.000059068718,0.999451180299
syn-v2-700-body_crack-0076,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0076.jpg,body_crack,moderate,body_crack,YES,0.999992211660,0.000001679839,0.000000340074,0.000000132228,0.000003937634,0.000001411747,0.000000271969,0.999992211660
syn-v2-700-body_crack-0075,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0075.jpg,body_crack,moderate,body_crack,YES,0.999943653742,0.000016755709,0.000008577852,0.000005754387,0.000015589665,0.000003498500,0.000006213554,0.999943653742
syn-v2-700-body_crack-0035,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0035.jpg,body_crack,moderate,body_crack,YES,0.999810894330,0.000041249083,0.000025333144,0.000009178241,0.000079217010,0.000028828548,0.000005332189,0.999810894330
syn-v2-700-body_crack-0019,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0019.jpg,body_crack,moderate,body_crack,YES,0.999579767386,0.000042272055,0.000040299406,0.000011473127,0.000132912673,0.000170881694,0.000022401644,0.999579767386
syn-v2-700-body_crack-0032,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0032.jpg,body_crack,moderate,body_crack,YES,0.998891949654,0.000096444664,0.000211683577,0.000045894123,0.000243987373,0.000374949547,0.000135065185,0.998891949654
syn-v2-700-body_crack-0065,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0065.jpg,body_crack,moderate,body_crack,YES,0.999980449677,0.000001874649,0.000001107986,0.000001181078,0.000006673787,0.000007416765,0.000001286663,0.999980449677
syn-v2-700-body_crack-0061,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0061.jpg,body_crack,moderate,body_crack,YES,0.999923427900,0.000005911204,0.000011731414,0.000004064517,0.000016785711,0.000027564839,0.000010491792,0.999923427900
syn-v2-700-body_crack-0095,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0095.jpg,body_crack,moderate,body_crack,YES,0.999986529350,0.000002013406,0.000000864012,0.000000208542,0.000008396912,0.000001519177,0.000000471806,0.999986529350
syn-v2-700-body_crack-0013,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0013.jpg,body_crack,moderate,body_crack,YES,0.999796211720,0.000062662799,0.000009697540,0.000003946757,0.000099097080,0.000021747179,0.000006630238,0.999796211720
syn-v2-700-body_crack-0085,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0085.jpg,body_crack,moderate,body_crack,YES,0.999419828256,0.000021721188,0.000099344163,0.000011499015,0.000174455217,0.000247793752,0.000025318464,0.999419828256
syn-v2-700-body_crack-0007,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0007.jpg,body_crack,moderate,body_crack,YES,0.999972144763,0.000004240605,0.000001604498,0.000003574237,0.000011892843,0.000001203467,0.000005331162,0.999972144763
syn-v2-700-body_crack-0018,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0018.jpg,body_crack,moderate,body_crack,YES,0.999973654747,0.000005519765,0.000002571762,0.000000905478,0.000013744386,0.000002838925,0.000000752103,0.999973654747
syn-v2-700-body_crack-0014,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0014.jpg,body_crack,moderate,body_crack,YES,0.999916513761,0.000004663072,0.000005286777,0.000002372585,0.000066034787,0.000002964933,0.000002103105,0.999916513761
syn-v2-700-body_crack-0009,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0009.jpg,body_crack,moderate,body_crack,YES,0.999731123447,0.000016378401,0.000029042057,0.000006044070,0.000100281536,0.000057484609,0.000059685801,0.999731123447
syn-v2-700-body_crack-0024,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0024.jpg,body_crack,moderate,body_crack,YES,0.999974687894,0.000005867390,0.000002191826,0.000001250074,0.000010004746,0.000004028864,0.000002042035,0.999974687894
syn-v2-700-body_crack-0055,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0055.jpg,body_crack,moderate,body_crack,YES,0.999519666036,0.000022394387,0.000024369380,0.000003994930,0.000309233551,0.000112002842,0.000008318402,0.999519666036
syn-v2-700-body_crack-0087,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0087.jpg,body_crack,moderate,body_crack,YES,0.975720127424,0.000906489169,0.001414842302,0.002542127758,0.015855642424,0.001217280151,0.002343410141,0.975720127424
syn-v2-700-body_crack-0028,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0028.jpg,body_crack,moderate,body_crack,YES,0.994351824125,0.000306088327,0.000089575722,0.000040136039,0.005025629420,0.000158907323,0.000027782330,0.994351824125
syn-v2-700-body_crack-0092,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0092.jpg,body_crack,moderate,body_crack,YES,0.999844332536,0.000050458371,0.000010738703,0.000006627368,0.000009314537,0.000004512659,0.000073969028,0.999844332536
syn-v2-700-body_crack-0090,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0090.jpg,body_crack,moderate,body_crack,YES,0.999823371569,0.000020449892,0.000019599905,0.000009139107,0.000032482161,0.000086399682,0.000008564656,0.999823371569
syn-v2-700-body_crack-0091,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0091.jpg,body_crack,moderate,body_crack,YES,0.985651751359,0.000732719413,0.001073832779,0.000535472587,0.005816973338,0.003422743903,0.002766551799,0.985651751359
syn-v2-700-body_crack-0069,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0069.jpg,body_crack,moderate,body_crack,YES,0.999693850676,0.000023801804,0.000021033489,0.000004372222,0.000186520844,0.000052058311,0.000018381725,0.999693850676
syn-v2-700-body_crack-0043,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0043.jpg,body_crack,moderate,body_crack,YES,0.998438338439,0.000032567007,0.000040260952,0.000011038247,0.001424568395,0.000023925238,0.000029319215,0.998438338439
syn-v2-700-body_crack-0082,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0082.jpg,body_crack,moderate,body_crack,YES,0.916605353355,0.003590084651,0.003525180665,0.006971105002,0.054483604307,0.002134429121,0.012690231359,0.916605353355
syn-v2-700-body_crack-0042,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0042.jpg,body_crack,moderate,body_crack,YES,0.999795973301,0.000062341464,0.000028887844,0.000009656766,0.000039767900,0.000043853989,0.000019563681,0.999795973301
syn-v2-700-body_crack-0063,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0063.jpg,body_crack,moderate,body_crack,YES,0.999994476636,0.000001975163,0.000000355946,0.000000178674,0.000002190377,0.000000099750,0.000000675930,0.999994476636
syn-v2-700-body_crack-0000,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0000.jpg,body_crack,severe,body_crack,YES,0.999864697456,0.000008177710,0.000006616813,0.000009341549,0.000081352762,0.000011995075,0.000017827858,0.999864697456
syn-v2-700-body_crack-0093,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0093.jpg,body_crack,severe,body_crack,YES,0.995351751645,0.000030610151,0.000037679243,0.000052668106,0.004480755577,0.000040086798,0.000006413467,0.995351751645
syn-v2-700-body_crack-0072,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0072.jpg,body_crack,severe,body_crack,YES,0.998639285564,0.000382424575,0.000066607561,0.000086549217,0.000374127081,0.000026236001,0.000424771885,0.998639285564
syn-v2-700-body_crack-0062,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0062.jpg,body_crack,severe,body_crack,YES,0.998963038127,0.000075027065,0.000088730401,0.000149877783,0.000511212337,0.000081731544,0.000130368098,0.998963038127
syn-v2-700-body_crack-0041,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0041.jpg,body_crack,severe,body_crack,YES,0.999594867229,0.000071657098,0.000018269948,0.000007369516,0.000279352828,0.000010443039,0.000017998014,0.999594867229
syn-v2-700-body_crack-0026,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0026.jpg,body_crack,severe,body_crack,YES,0.999926765760,0.000009083371,0.000008068202,0.000001883307,0.000036639778,0.000014875590,0.000002650008,0.999926765760
syn-v2-700-body_crack-0025,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0025.jpg,body_crack,severe,body_crack,YES,0.999960263570,0.000008548476,0.000002971013,0.000001427447,0.000020865574,0.000003424646,0.000002476872,0.999960263570
syn-v2-700-body_crack-0080,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0080.jpg,body_crack,severe,body_crack,YES,0.999336282412,0.000034144046,0.000011717249,0.000007361677,0.000597217431,0.000010119231,0.000003179558,0.999336282412
syn-v2-700-body_crack-0048,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0048.jpg,body_crack,severe,body_crack,YES,0.999856511752,0.000018028871,0.000001357771,0.000001591526,0.000118074387,0.000001104655,0.000003377420,0.999856511752
syn-v2-700-body_crack-0067,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0067.jpg,body_crack,severe,body_crack,YES,0.999850074450,0.000031535620,0.000014472968,0.000003881093,0.000060680688,0.000033884013,0.000005459210,0.999850074450
syn-v2-700-body_crack-0006,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0006.jpg,body_crack,severe,body_crack,YES,0.999800562859,0.000088634757,0.000047072268,0.000003386456,0.000037558906,0.000011728912,0.000011041809,0.999800562859
syn-v2-700-body_crack-0001,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0001.jpg,body_crack,severe,body_crack,YES,0.999955733617,0.000003759922,0.000002748372,0.000003497165,0.000030535691,0.000002397235,0.000001372285,0.999955733617
syn-v2-700-body_crack-0010,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0010.jpg,body_crack,severe,body_crack,YES,0.994396169980,0.000023745672,0.000007966206,0.000011231681,0.005545420941,0.000004098548,0.000011375698,0.994396169980
syn-v2-700-body_crack-0020,synthetic/v2_700/images/body_crack/syn-v2-700-body_crack-0020.jpg,body_crack,severe,body_crack,YES,0.997922897339,0.001149460838,0.000242546768,0.000030170331,0.000486495177,0.000116755057,0.000051659842,0.997922897339
