sample_id,image_path,mask_path,domain,split,base_image_id,base_group_id,source_specimen_group,view,primary_class,visible_multilabel,severity,global_seed,sample_seed,generator_version,qc_gate_version,config_sha256,base_sha256,image_sha256,mask_sha256,width,height,defect_pixels,mask_area_ratio_image,roi_inside_ratio,pre_transform_mean_abs_delta,bbox_x,bbox_y,bbox_w,bbox_h,qc_512_area,qc_512_mean_abs_delta,qc_512_delta_e76_p50,qc_512_changed_fraction,qc_224_area,qc_224_mean_abs_delta,qc_224_delta_e76_p50,qc_224_changed_fraction,training_use,evaluation_eligible,qc_status,human_verified,qc_metrics_json,parameters_json
syn-v2-700-scratch-0087,synthetic/v2_700/images/scratch/syn-v2-700-scratch-0087.jpg,synthetic/v2_700/masks/scratch/syn-v2-700-scratch-0087.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,mild,18103170,118206679,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,c81138331f587f9aa6a71a35244ad19a09886492b20f2e205ec5dd69408b103f,0ac413bd4fce892da799eddee0edfc590d53078646b2b4466a71fb9d28df63d8,512,512,184,0.0007019043,1.0000000000,81.1574096680,234,107,22,68,184,73.699272,32.172852,0.972826,36,60.990742,24.962502,1.000000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":36,""bbox_h"":30,""bbox_w"":9,""changed_fraction"":1.0,""delta_e76_p50"":24.962502,""diag"":31.32092,""major"":30,""mean_abs_delta"":60.990742,""minor"":9},""512"":{""area"":184,""bbox_h"":68,""bbox_w"":22,""changed_fraction"":0.972826,""delta_e76_p50"":32.172852,""diag"":71.470274,""major"":68,""mean_abs_delta"":73.699272,""minor"":22}}","{""attempt"":0,""effective_seed"":118206679,""geometry"":{""rotation_deg"":-2.1826989510846424,""scale"":1.0043883143752026,""translate_x"":10.1152667849139,""translate_y"":-0.007724782158689436},""instance_pre_transform"":{""color_rgb"":[28,38,34],""count"":1,""length_px"":[68.308],""opacity"":0.7416,""recipe_subtype"":""high_visibility_curved_scratch"",""surface"":""metal_tab"",""width_px"":[3.07]},""photometric"":{""blur_radius"":0.26542318445449903,""brightness"":0.9933570384280785,""channel_gain_b"":0.9732274979380728,""channel_gain_g"":1.0065914569934864,""channel_gain_r"":1.0241258361956254,""contrast"":0.9431354179431971,""noise_seed"":1743961990,""noise_sigma"":1.018887047815886,""saturation"":1.0088920516462343},""recipe"":[""scratch""],""severity"":""mild""}"
syn-v2-700-scratch-0088,synthetic/v2_700/images/scratch/syn-v2-700-scratch-0088.jpg,synthetic/v2_700/masks/scratch/syn-v2-700-scratch-0088.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,mild,18103170,2117219885,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,522ce88fbe493fc8892a48362f7b32ea81c34408964063757c25ecaa9034dd54,6f3e597f38c384bfff0940fcc9d6e36ec0e5d651764f9eced1979eb6ca201cc3,512,512,391,0.0014915466,1.0000000000,89.0071105957,175,102,39,83,391,75.044327,32.225147,0.979540,78,65.696587,26.483398,1.000000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":78,""bbox_h"":36,""bbox_w"":17,""changed_fraction"":1.0,""delta_e76_p50"":26.483398,""diag"":39.812058,""major"":36,""mean_abs_delta"":65.696587,""minor"":17},""512"":{""area"":391,""bbox_h"":83,""bbox_w"":39,""changed_fraction"":0.97954,""delta_e76_p50"":32.225147,""diag"":91.706052,""major"":83,""mean_abs_delta"":75.044327,""minor"":39}}","{""attempt"":0,""effective_seed"":2117219885,""geometry"":{""rotation_deg"":0.4545304019506027,""scale"":1.0177060502095532,""translate_x"":-0.4630225428541621,""translate_y"":11.04175989719134},""instance_pre_transform"":{""color_rgb"":[29,40,32],""count"":1,""length_px"":[87.464],""opacity"":0.8478,""recipe_subtype"":""high_visibility_curved_scratch"",""surface"":""metal_tab"",""width_px"":[3.063]},""photometric"":{""blur_radius"":0.5744181262263626,""brightness"":0.9505953440633597,""channel_gain_b"":0.9924886268593509,""channel_gain_g"":0.9780552128186001,""channel_gain_r"":1.021360103582598,""contrast"":0.9428821523247785,""noise_seed"":3765754259,""noise_sigma"":1.4986793737968789,""saturation"":0.9678877261232641},""recipe"":[""scratch""],""severity"":""mild""}"
syn-v2-700-scratch-0089,synthetic/v2_700/images/scratch/syn-v2-700-scratch-0089.jpg,synthetic/v2_700/masks/scratch/syn-v2-700-scratch-0089.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,mild,18103170,1725626433,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,c476b27d9f128ca638e0ae9469fd0eb7149206d1b8163fc78a6dfde5573283ed,aa8b19b1ca55cc8bb80890780ba27ed4a96aed81f6c3725e9222ba616302b278,512,512,117,0.0004463196,1.0000000000,82.2404785156,216,139,53,43,117,78.866104,36.967873,0.965812,19,70.929832,30.449217,1.000000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":19,""bbox_h"":18,""bbox_w"":22,""changed_fraction"":1.0,""delta_e76_p50"":30.449217,""diag"":28.425341,""major"":22,""mean_abs_delta"":70.929832,""minor"":18},""512"":{""area"":117,""bbox_h"":43,""bbox_w"":53,""changed_fraction"":0.965812,""delta_e76_p50"":36.967873,""diag"":68.249542,""major"":53,""mean_abs_delta"":78.866104,""minor"":43}}","{""attempt"":0,""effective_seed"":1725626433,""geometry"":{""rotation_deg"":-1.870681875744447,""scale"":0.9250535269057063,""translate_x"":-6.933963596736696,""translate_y"":3.9344391002054344},""instance_pre_transform"":{""color_rgb"":[24,37,41],""count"":1,""length_px"":[70.937],""opacity"":0.762,""recipe_subtype"":""high_visibility_curved_scratch"",""surface"":""metal_tab"",""width_px"":[3.696]},""photometric"":{""blur_radius"":0.25135451102229406,""brightness"":1.0302739202091853,""channel_gain_b"":0.9802586451784351,""channel_gain_g"":0.9832057246446094,""channel_gain_r"":1.0277270187614145,""contrast"":0.9552498855966837,""noise_seed"":642442400,""noise_sigma"":0.5953327362651839,""saturation"":1.0340135449724666},""recipe"":[""scratch""],""severity"":""mild""}"
syn-v2-700-scratch-0090,synthetic/v2_700/images/scratch/syn-v2-700-scratch-0090.jpg,synthetic/v2_700/masks/scratch/syn-v2-700-scratch-0090.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,moderate,18103170,227745202,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,fb76439510a2e13018c608e2a104939ce803d6fa96eb263c0b7664dda6cb57ae,831d44e763d1f0407e0d38aba41f1e6650d0b7988847053a3440dfc8a793478b,512,512,621,0.0023689270,1.0000000000,99.7525863647,167,127,49,107,621,108.161560,50.083736,0.990338,116,100.178162,42.041542,1.000000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":116,""bbox_h"":46,""bbox_w"":22,""changed_fraction"":1.0,""delta_e76_p50"":42.041542,""diag"":50.990195,""major"":46,""mean_abs_delta"":100.178162,""minor"":22},""512"":{""area"":621,""bbox_h"":107,""bbox_w"":49,""changed_fraction"":0.990338,""delta_e76_p50"":50.083736,""diag"":117.686023,""major"":107,""mean_abs_delta"":108.16156,""minor"":49}}","{""attempt"":0,""effective_seed"":227745202,""geometry"":{""rotation_deg"":5.613636194324551,""scale"":0.9816065743058802,""translate_x"":4.628706750652498,""translate_y"":11.812025825511817},""instance_pre_transform"":{""color_rgb"":[20,40,46],""count"":1,""length_px"":[115.135],""opacity"":0.8633,""recipe_subtype"":""high_visibility_curved_scratch"",""surface"":""metal_tab"",""width_px"":[4.555]},""photometric"":{""blur_radius"":0.5554696904949297,""brightness"":1.0554364043940316,""channel_gain_b"":1.0058670916706454,""channel_gain_g"":0.9739880471046706,""channel_gain_r"":1.0208473788941637,""contrast"":1.0784814248841066,""noise_seed"":1234960044,""noise_sigma"":1.4540186635742312,""saturation"":1.0003170664078451},""recipe"":[""scratch""],""severity"":""moderate""}"
syn-v2-700-scratch-0091,synthetic/v2_700/images/scratch/syn-v2-700-scratch-0091.jpg,synthetic/v2_700/masks/scratch/syn-v2-700-scratch-0091.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,mild,18103170,830197056,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,655fc4e32fff1eb8198578772b77a209473c2ebbdc5530f2918c18e36abed26d,b9e6afdc7f00a18d83828eb8ecea1b8a6f8656bc84af4516e13f9f1c9a5ba6b1,512,512,411,0.0015678406,1.0000000000,98.7689895630,197,114,92,16,411,86.270882,37.372993,0.992701,76,77.885971,32.152180,1.000000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":76,""bbox_h"":7,""bbox_w"":40,""changed_fraction"":1.0,""delta_e76_p50"":32.15218,""diag"":40.607881,""major"":40,""mean_abs_delta"":77.885971,""minor"":7},""512"":{""area"":411,""bbox_h"":16,""bbox_w"":92,""changed_fraction"":0.992701,""delta_e76_p50"":37.372993,""diag"":93.38094,""major"":92,""mean_abs_delta"":86.270882,""minor"":16}}","{""attempt"":0,""effective_seed"":830197056,""geometry"":{""rotation_deg"":-3.6137125302769597,""scale"":0.9543135972843558,""translate_x"":-1.0080175986474629,""translate_y"":8.201898369488624},""instance_pre_transform"":{""color_rgb"":[33,36,37],""count"":1,""length_px"":[94.191],""opacity"":0.8188,""recipe_subtype"":""high_visibility_curved_scratch"",""surface"":""metal_tab"",""width_px"":[3.782]},""photometric"":{""blur_radius"":0.5955038904813618,""brightness"":1.0486230002678845,""channel_gain_b"":1.0042124660503953,""channel_gain_g"":1.0145693554499684,""channel_gain_r"":0.9717826565063594,""contrast"":0.9234560071660689,""noise_seed"":1013325893,""noise_sigma"":0.9275683000377284,""saturation"":1.0518467099137567},""recipe"":[""scratch""],""severity"":""mild""}"
syn-v2-700-scratch-0092,synthetic/v2_700/images/scratch/syn-v2-700-scratch-0092.jpg,synthetic/v2_700/masks/scratch/syn-v2-700-scratch-0092.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,severe,18103170,855306703,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,0f11b58e915949080d7c5321e70872df15d01ffc11c8f1b34245c9820616b2c4,28c91294739ae060b09798b7a1c06f3dc8cc32da47768ab4131dc1e4be81dd17,512,512,1715,0.0065422058,1.0000000000,109.5349884033,171,102,130,105,1715,101.506119,50.689007,0.977259,334,93.895203,43.169067,1.000000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":334,""bbox_h"":45,""bbox_w"":56,""changed_fraction"":1.0,""delta_e76_p50"":43.169067,""diag"":71.8401,""major"":56,""mean_abs_delta"":93.895203,""minor"":45},""512"":{""area"":1715,""bbox_h"":105,""bbox_w"":130,""changed_fraction"":0.977259,""delta_e76_p50"":50.689007,""diag"":167.10775,""major"":130,""mean_abs_delta"":101.506119,""minor"":105}}","{""attempt"":0,""effective_seed"":855306703,""geometry"":{""rotation_deg"":4.08635247089895,""scale"":1.0255045744905364,""translate_x"":-9.059003998420973,""translate_y"":9.748255968514378},""instance_pre_transform"":{""color_rgb"":[33,28,34],""count"":2,""length_px"":[126.178,139.703],""opacity"":0.9287,""recipe_subtype"":""high_visibility_curved_scratch"",""surface"":""metal_tab"",""width_px"":[5.911,5.413]},""photometric"":{""blur_radius"":0.3067572942534896,""brightness"":0.9404760615728796,""channel_gain_b"":0.9768295801459076,""channel_gain_g"":0.9923093951274682,""channel_gain_r"":1.0227507116900627,""contrast"":0.9960013596489906,""noise_seed"":2161454381,""noise_sigma"":0.13992017155333047,""saturation"":0.9646217464829776},""recipe"":[""scratch""],""severity"":""severe""}"
syn-v2-700-scratch-0093,synthetic/v2_700/images/scratch/syn-v2-700-scratch-0093.jpg,synthetic/v2_700/masks/scratch/syn-v2-700-scratch-0093.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,moderate,18103170,2082345450,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,7d883d903e946c5ebc795cf15f5bf9b47109e577226303250ec2b720ed2a02ed,0ab92ea0b117f184a90dae92dcd89274524ddd8b11b5e2e15824df4ea3d07df1,512,512,442,0.0016860962,1.0000000000,89.2192306519,178,157,118,31,442,83.178734,41.302292,0.968326,82,78.276421,33.705013,1.000000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":82,""bbox_h"":13,""bbox_w"":52,""changed_fraction"":1.0,""delta_e76_p50"":33.705013,""diag"":53.600373,""major"":52,""mean_abs_delta"":78.276421,""minor"":13},""512"":{""area"":442,""bbox_h"":31,""bbox_w"":118,""changed_fraction"":0.968326,""delta_e76_p50"":41.302292,""diag"":122.004098,""major"":118,""mean_abs_delta"":83.178734,""minor"":31}}","{""attempt"":0,""effective_seed"":2082345450,""geometry"":{""rotation_deg"":7.849557239579157,""scale"":1.0382871146247539,""translate_x"":-1.7956249308858894,""translate_y"":-3.327510406147951},""instance_pre_transform"":{""color_rgb"":[27,32,42],""count"":1,""length_px"":[114.232],""opacity"":0.8166,""recipe_subtype"":""high_visibility_curved_scratch"",""surface"":""metal_tab"",""width_px"":[4.274]},""photometric"":{""blur_radius"":0.3702286673304157,""brightness"":0.9459176134628887,""channel_gain_b"":0.9770989277305607,""channel_gain_g"":0.9949645605846184,""channel_gain_r"":1.017898523644124,""contrast"":1.017646942467172,""noise_seed"":3367368026,""noise_sigma"":0.9034147286742613,""saturation"":0.9615138510243741},""recipe"":[""scratch""],""severity"":""moderate""}"
syn-v2-700-scratch-0094,synthetic/v2_700/images/scratch/syn-v2-700-scratch-0094.jpg,synthetic/v2_700/masks/scratch/syn-v2-700-scratch-0094.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,moderate,18103170,1222799904,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,3fdfa0b9adf694a85f583b9d339f6d82b82b5881554b9c1f094863b55687986a,1ade741e82bc8c500ba5b2d94f1eaf1373523c3216b0ba55fc96272dfafeb4e5,512,512,520,0.0019836426,1.0000000000,85.5224380493,169,154,91,50,520,88.590385,43.687981,0.973077,100,79.523323,33.875504,0.990000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":100,""bbox_h"":22,""bbox_w"":40,""changed_fraction"":0.99,""delta_e76_p50"":33.875504,""diag"":45.650849,""major"":40,""mean_abs_delta"":79.523323,""minor"":22},""512"":{""area"":520,""bbox_h"":50,""bbox_w"":91,""changed_fraction"":0.973077,""delta_e76_p50"":43.687981,""diag"":103.831594,""major"":91,""mean_abs_delta"":88.590385,""minor"":50}}","{""attempt"":0,""effective_seed"":1222799904,""geometry"":{""rotation_deg"":-4.518171906943133,""scale"":1.0038582436260661,""translate_x"":1.3576038767862393,""translate_y"":-3.1579104325609073},""instance_pre_transform"":{""color_rgb"":[40,38,29],""count"":1,""length_px"":[100.464],""opacity"":0.8277,""recipe_subtype"":""high_visibility_curved_scratch"",""surface"":""metal_tab"",""width_px"":[4.356]},""photometric"":{""blur_radius"":0.1727239881845359,""brightness"":0.9749974049273541,""channel_gain_b"":1.0250163374477717,""channel_gain_g"":0.9985427804130877,""channel_gain_r"":0.9839334919283287,""contrast"":1.057631728952677,""noise_seed"":2878009020,""noise_sigma"":1.1356364936668948,""saturation"":1.0587262316652066},""recipe"":[""scratch""],""severity"":""moderate""}"
syn-v2-700-scratch-0095,synthetic/v2_700/images/scratch/syn-v2-700-scratch-0095.jpg,synthetic/v2_700/masks/scratch/syn-v2-700-scratch-0095.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,mild,18103170,1136069841,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,1c95b29fae421a80ca202bbd1f4e8265844b53a20acfe64a49576903f88d0a2c,c20e09ae13011fb7519ac3bc3c203c69662295ab3bbc58537991d2ef79c7e069,512,512,255,0.0009727478,1.0000000000,87.6486816406,182,169,39,63,255,94.967323,42.653221,0.976471,47,82.879425,36.167431,1.000000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":47,""bbox_h"":28,""bbox_w"":16,""changed_fraction"":1.0,""delta_e76_p50"":36.167431,""diag"":32.249031,""major"":28,""mean_abs_delta"":82.879425,""minor"":16},""512"":{""area"":255,""bbox_h"":63,""bbox_w"":39,""changed_fraction"":0.976471,""delta_e76_p50"":42.653221,""diag"":74.094534,""major"":63,""mean_abs_delta"":94.967323,""minor"":39}}","{""attempt"":0,""effective_seed"":1136069841,""geometry"":{""rotation_deg"":1.482508680643038,""scale"":0.9664622305029511,""translate_x"":-6.159989002212107,""translate_y"":-7.751081497114063},""instance_pre_transform"":{""color_rgb"":[31,31,31],""count"":1,""length_px"":[73.43],""opacity"":0.8395,""recipe_subtype"":""high_visibility_curved_scratch"",""surface"":""metal_tab"",""width_px"":[2.783]},""photometric"":{""blur_radius"":0.3475290317142244,""brightness"":1.0533902944450932,""channel_gain_b"":0.9730861027299966,""channel_gain_g"":1.027951372954142,""channel_gain_r"":0.9884551307175306,""contrast"":1.0683915469950127,""noise_seed"":1999546872,""noise_sigma"":1.8359649069510688,""saturation"":1.0407803305206518},""recipe"":[""scratch""],""severity"":""mild""}"
syn-v2-700-scratch-0096,synthetic/v2_700/images/scratch/syn-v2-700-scratch-0096.jpg,synthetic/v2_700/masks/scratch/syn-v2-700-scratch-0096.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,mild,18103170,1793126137,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,7c72f959d808477e9cd6e7020bca7c6104228909b1dd60f3827dd9220ea1d2a4,8268751c3faa48597a70a7c1f57ceb29f39f8e3cd51bd3ec5e5b8e11dd21a2ce,512,512,453,0.0017280579,1.0000000000,84.9235076904,218,177,65,78,453,82.660774,39.516670,0.947020,87,72.712646,31.046995,1.000000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":87,""bbox_h"":34,""bbox_w"":29,""changed_fraction"":1.0,""delta_e76_p50"":31.046995,""diag"":44.687806,""major"":34,""mean_abs_delta"":72.712646,""minor"":29},""512"":{""area"":453,""bbox_h"":78,""bbox_w"":65,""changed_fraction"":0.94702,""delta_e76_p50"":39.51667,""diag"":101.533246,""major"":78,""mean_abs_delta"":82.660774,""minor"":65}}","{""attempt"":0,""effective_seed"":1793126137,""geometry"":{""rotation_deg"":1.8995498468569103,""scale"":1.0460065368275528,""translate_x"":-7.074642209006642,""translate_y"":-10.97948437023798},""instance_pre_transform"":{""color_rgb"":[28,35,36],""count"":1,""length_px"":[92.849],""opacity"":0.8258,""recipe_subtype"":""high_visibility_curved_scratch"",""surface"":""metal_tab"",""width_px"":[3.146]},""photometric"":{""blur_radius"":0.12517995792898978,""brightness"":1.058154375174563,""channel_gain_b"":1.0165164099442319,""channel_gain_g"":0.984099233855102,""channel_gain_r"":0.9846529418400091,""contrast"":0.9326063101266964,""noise_seed"":3922599761,""noise_sigma"":0.23622304351443346,""saturation"":0.9431814610597125},""recipe"":[""scratch""],""severity"":""mild""}"
syn-v2-700-scratch-0097,synthetic/v2_700/images/scratch/syn-v2-700-scratch-0097.jpg,synthetic/v2_700/masks/scratch/syn-v2-700-scratch-0097.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,mild,18103170,50496927,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,abbb26b4c105bb6145cbd1ba27d729a8292380460b8dc45b30bf3c947531f87d,380f5806f3ce463039209315a02fec6237bfb18a1b2a3e8dde6128173cbae76c,512,512,186,0.0007095337,1.0000000000,81.9179000854,226,130,48,65,186,80.356628,35.918861,0.967742,34,67.754906,27.980083,1.000000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":34,""bbox_h"":28,""bbox_w"":21,""changed_fraction"":1.0,""delta_e76_p50"":27.980083,""diag"":35.0,""major"":28,""mean_abs_delta"":67.754906,""minor"":21},""512"":{""area"":186,""bbox_h"":65,""bbox_w"":48,""changed_fraction"":0.967742,""delta_e76_p50"":35.918861,""diag"":80.802228,""major"":65,""mean_abs_delta"":80.356628,""minor"":48}}","{""attempt"":0,""effective_seed"":50496927,""geometry"":{""rotation_deg"":3.3170409924524,""scale"":0.960716343730971,""translate_x"":-11.520272861379901,""translate_y"":3.505627922181162},""instance_pre_transform"":{""color_rgb"":[38,36,37],""count"":1,""length_px"":[80.43],""opacity"":0.7718,""recipe_subtype"":""high_visibility_curved_scratch"",""surface"":""metal_tab"",""width_px"":[2.966]},""photometric"":{""blur_radius"":0.25750254935546274,""brightness"":1.0014449011621944,""channel_gain_b"":1.0164860697332283,""channel_gain_g"":1.0249620432561228,""channel_gain_r"":0.9759745544688897,""contrast"":0.9908718165409739,""noise_seed"":1677861862,""noise_sigma"":0.5495828153742461,""saturation"":1.0142011556069501},""recipe"":[""scratch""],""severity"":""mild""}"
syn-v2-700-scratch-0098,synthetic/v2_700/images/scratch/syn-v2-700-scratch-0098.jpg,synthetic/v2_700/masks/scratch/syn-v2-700-scratch-0098.png,synthetic_restored,train,IMGGEN-CLEAN-BACK-V1,SYNTH-BASE-KIA7809AF-BACK-001,SPEC-A,back,scratch,scratch,moderate,18103170,653023740,2.0.0,dual-resolution-post-jpeg-v1,fdcbf940176700536c05a5f2e7aa1f3420334372adeb3f7969fb932b7ebfa6ee,cb5fed83f6415c3bb3f6c26fce8fee402b064f28c0ad1c03b1bdc5dfa8d1ad8a,e6c57ed8cdd6450bab63d73b4c0116142c40c594e987f86b504c848ef4403272,f6e6b575261cae521733d3775c948ccd45ad825c02304738d2951cec7ae8a3ef,512,512,944,0.0036010742,1.0000000000,92.8556518555,179,128,113,84,944,91.684669,45.013332,0.971398,175,85.361900,37.606945,1.000000,TRAIN_ONLY_SYNTHETIC_NG,NO,AUTO_PASS_POST_JPEG_512_224,NO,"{""224"":{""area"":175,""bbox_h"":37,""bbox_w"":50,""changed_fraction"":1.0,""delta_e76_p50"":37.606945,""diag"":62.201286,""major"":50,""mean_abs_delta"":85.3619,""minor"":37},""512"":{""area"":944,""bbox_h"":84,""bbox_w"":113,""changed_fraction"":0.971398,""delta_e76_p50"":45.013332,""diag"":140.801278,""major"":113,""mean_abs_delta"":91.684669,""minor"":84}}","{""attempt"":0,""effective_seed"":653023740,""geometry"":{""rotation_deg"":-0.8672386023922094,""scale"":0.9923358736690918,""translate_x"":-4.034228542709129,""translate_y"":-0.3989389865358639},""instance_pre_transform"":{""color_rgb"":[29,29,34],""count"":2,""length_px"":[114.14,83.487],""opacity"":0.8371,""recipe_subtype"":""high_visibility_curved_scratch"",""surface"":""metal_tab"",""width_px"":[3.954,4.459]},""photometric"":{""blur_radius"":0.038437018603608326,""brightness"":0.9743026303049005,""channel_gain_b"":1.0247601916597184,""channel_gain_g"":1.022884559691309,""channel_gain_r"":0.9874810939427381,""contrast"":1.0096349955390753,""noise_seed"":2789487291,""noise_sigma"":1.5568276906408691,""saturation"":0.9736036048216993},""recipe"":[""scratch""],""severity"":""moderate""}"
